Date,7267.T,9432.T,4519.T,8058.T,6902.T,6954.T,9022.T,2914.T,7733.T,8306.T,6758.T,8031.T,6501.T,9433.T,8001.T,6702.T,7203.T,8766.T,3382.T,4063.T,8035.T,9984.T,8316.T,9983.T,6367.T,4502.T,8411.T,5108.T,4503.T,4568.T
2021-01-13,973.667,110.02,5837.0,899.333,1504.25,5415.0,2888.0,2044.5,2067.5,495.7,2140.0,999.0,865.6,1626.0,3137.0,1589.0,1569.2,1895.333,1303.0,3877.0,14316.667,8325.0,1168.667,30710.0,23700.0,3746.0,1439.5,3710.0,1656.5,3635.0
2021-01-14,973.0,110.6,5802.0,897.0,1483.0,5535.0,2930.0,2055.0,2031.5,501.1,2150.0,1000.0,868.0,1619.0,3137.0,1602.0,1572.6,1881.0,1317.333,3816.0,14083.333,8569.0,1181.333,31220.0,23795.0,3690.0,1437.5,3900.0,1654.5,3647.0
2021-01-15,945.0,110.0,5894.0,896.667,1434.75,5505.0,2911.0,2059.0,1992.0,497.9,2112.0,991.75,868.8,1639.0,3138.0,1594.5,1546.6,1862.0,1328.667,3790.0,14633.333,8518.0,1174.667,30330.0,23225.0,3601.0,1428.0,3965.0,1662.0,3674.0
2021-01-18,928.833,109.5,5751.0,887.333,1464.5,5378.0,2948.0,2028.5,2012.0,491.2,2096.0,989.25,854.0,1616.0,3102.0,1590.5,1527.2,1821.0,1312.333,3773.0,14406.667,8503.0,1146.667,30070.0,23015.0,3609.0,1409.5,3922.0,1661.5,3665.0
2021-01-19,944.5,108.8,5762.0,890.333,1487.5,5426.0,2966.0,2033.0,2015.0,494.6,2121.0,992.0,876.2,1607.0,3092.0,1591.5,1541.6,1864.667,1291.333,3858.0,14710.0,8758.0,1147.333,30990.0,23285.0,3600.0,1432.5,4053.0,1660.5,3750.0
2021-01-20,949.667,108.48,5573.0,892.667,1498.25,5505.0,2939.0,2023.0,2008.5,489.7,2118.0,1014.25,871.8,1591.5,3113.0,1595.0,1537.2,1841.333,1310.0,3819.0,14843.333,8694.0,1127.667,30370.0,22810.0,3595.0,1411.0,4066.0,1678.0,3601.0
2021-01-21,964.0,109.2,5660.0,898.667,1512.0,5484.0,2955.0,2047.0,2074.5,485.0,2121.0,1025.75,872.0,1606.0,3130.0,1618.5,1548.8,1846.333,1312.0,3836.0,14736.667,8946.0,1120.667,30623.334,23105.0,3591.0,1402.0,4075.0,1717.5,3609.0
2021-01-22,950.5,107.98,5619.0,894.5,1507.5,5414.0,2925.0,2048.0,2100.5,483.0,2096.0,1029.75,871.6,1622.0,3143.0,1695.0,1532.0,1807.667,1316.667,3864.0,14503.333,8800.0,1113.0,30606.666,23135.0,3587.0,1407.5,4100.0,1685.0,3580.0
2021-01-25,941.5,109.6,5649.0,902.5,1498.25,5392.0,2950.0,2053.5,2056.5,480.0,2060.0,1018.5,879.6,1630.0,3130.0,1674.0,1535.4,1803.0,1335.0,3927.0,14656.667,8664.0,1105.333,31333.334,23330.0,3714.0,1392.5,4100.0,1720.0,3586.0
2021-01-26,935.5,108.02,5533.0,908.333,1493.5,5430.0,2902.0,2080.0,1999.5,477.2,2057.0,1001.0,874.8,1650.0,3082.0,1611.5,1500.0,1792.333,1346.333,3860.0,14803.333,8665.0,1096.667,30546.666,22635.0,3782.0,1386.0,3951.0,1733.5,3554.0
2021-01-27,945.833,107.78,5597.0,915.167,1496.0,5560.0,2927.0,2107.0,1988.0,477.7,2054.0,1009.5,885.4,1639.5,3099.0,1653.0,1505.6,1786.0,1358.0,3846.0,14633.333,8594.0,1092.667,30226.666,23180.0,3767.0,1392.0,3919.0,1740.5,3531.0
2021-01-28,931.0,106.22,5577.0,894.833,1476.5,5504.0,2991.0,2083.0,1958.0,477.7,2007.0,989.75,879.0,1600.0,3075.0,1578.0,1479.4,1753.667,1358.667,3754.0,13956.667,8285.0,1096.0,30153.334,22675.0,3719.0,1400.0,3922.0,1707.5,3466.0
2021-01-29,921.5,104.72,5472.0,882.5,1451.75,5473.0,2960.0,2077.5,1889.5,469.3,2010.0,968.25,861.2,1539.5,2997.5,1602.0,1460.0,1711.0,1320.333,3635.0,13270.0,8108.0,1081.667,29940.0,22105.0,3698.0,1378.5,3868.0,1692.5,3365.0
2021-02-01,924.667,105.44,5459.0,884.167,1481.25,5531.0,2903.0,2088.0,1952.0,475.3,2031.0,965.5,895.0,1550.5,2980.5,1598.0,1458.8,1715.667,1326.0,3654.0,13430.0,8458.0,1105.0,30506.666,22255.0,3723.0,1400.0,3906.0,1734.0,3368.0
2021-02-02,936.0,105.62,5421.0,886.667,1587.75,5614.0,2999.0,2088.5,1936.5,479.0,2093.0,970.5,893.6,1572.5,2973.5,1632.5,1491.0,1709.667,1328.667,3680.0,13716.667,8560.0,1098.667,30503.334,22815.0,3681.0,1408.5,3908.0,1736.5,3358.0
2021-02-03,965.333,106.54,5508.0,892.667,1650.25,5645.0,3163.0,2120.0,2015.0,498.0,2127.0,987.0,912.2,1586.5,2992.5,1623.5,1556.4,1759.667,1353.333,3679.0,13610.0,8712.0,1127.333,30733.334,22770.0,3663.0,1448.0,4000.0,1763.5,3325.0
2021-02-04,970.0,107.52,5444.0,900.333,1677.25,5461.0,3173.0,2120.0,1967.0,500.9,2330.0,966.0,955.2,1605.5,2979.5,1589.5,1551.8,1771.667,1351.667,3601.0,13256.667,8776.0,1117.333,30340.0,22290.0,3660.0,1452.5,4060.0,1756.5,3243.0
2021-02-05,989.667,109.56,5268.0,916.5,1681.5,5560.0,3336.0,2140.0,1998.0,505.0,2490.0,969.25,968.0,1637.0,3013.0,1598.5,1584.4,1797.0,1372.333,3616.0,13506.667,9081.0,1144.333,30736.666,22390.0,3672.0,1489.5,4060.0,1805.0,3242.0
2021-02-08,1004.333,111.46,5361.0,946.0,1679.75,5651.0,3415.0,2151.0,2043.5,519.6,2419.0,1005.0,999.4,1668.5,3101.0,1607.5,1607.4,1841.667,1416.0,3615.0,13716.667,9485.0,1190.0,31210.0,23370.0,3644.0,1529.5,4141.0,1836.0,3225.0
2021-02-09,992.333,113.14,5285.0,947.5,1685.5,5739.0,3410.0,2151.0,2058.0,517.0,2365.0,997.0,968.8,1663.0,3129.0,1603.0,1598.8,1809.333,1415.0,3623.0,13976.667,9808.0,1174.333,31710.0,22785.0,3694.0,1511.5,4143.0,1829.5,3214.0
2021-02-10,1043.333,112.7,5196.0,954.333,1692.0,5757.0,3445.0,1990.5,2051.5,517.3,2398.0,1004.0,987.4,1684.5,3138.0,1590.5,1626.0,1851.0,1409.333,3585.0,13823.333,9961.0,1179.667,31843.334,23195.0,3715.0,1506.0,4325.0,1790.0,3195.0
2021-02-11,1043.333,112.7,5196.0,954.333,1692.0,5757.0,3445.0,1990.5,2051.5,517.3,2398.0,1004.0,987.4,1684.5,3138.0,1590.5,1626.0,1851.0,1409.333,3585.0,13823.333,9961.0,1179.667,31843.334,23195.0,3715.0,1506.0,4325.0,1790.0,3195.0
2021-02-12,1006.333,112.22,5147.0,951.0,1742.25,5610.0,3484.0,1981.0,2062.0,528.6,2369.0,1004.5,978.4,1657.5,3117.0,1602.5,1682.6,1844.667,1380.333,3657.0,14330.0,9797.0,1200.333,31850.0,23040.0,3688.0,1530.0,4410.0,1777.5,3251.0
2021-02-15,1017.333,114.0,5148.0,962.667,1733.5,5800.0,3476.0,1951.0,2314.0,541.5,2394.0,1028.75,969.2,1682.5,3140.0,1607.5,1691.2,1853.333,1408.333,3748.0,14520.0,10005.0,1229.333,33153.332,23405.0,3715.0,1552.5,4396.0,1784.5,3368.0
2021-02-16,1020.333,115.78,5273.0,973.667,1727.5,5800.0,3458.0,1952.5,2328.0,561.8,2448.0,1056.25,978.0,1699.5,3182.0,1585.5,1660.6,1852.0,1445.333,3795.0,14703.333,10420.0,1263.667,34166.668,23660.0,3706.0,1594.0,4455.0,1802.0,3349.0
2021-02-17,1029.333,115.3,5248.0,994.667,1687.25,5800.0,3545.0,1959.0,2315.0,566.1,2440.0,1092.5,994.6,1679.0,3207.0,1581.0,1649.4,1837.333,1419.667,3750.0,14380.0,10405.0,1272.0,34216.668,23250.0,3713.0,1606.0,4271.0,1780.5,3302.0
2021-02-18,1017.333,113.94,5362.0,992.333,1682.0,5810.0,3548.0,1950.0,2334.5,553.5,2400.0,1079.25,960.0,1681.0,3182.0,1573.5,1618.6,1800.0,1413.333,3708.0,14293.333,10340.0,1244.333,35783.332,23255.0,3740.0,1570.0,4219.0,1779.5,3316.0
2021-02-19,993.667,114.16,5240.0,981.167,1657.5,5569.0,3416.0,1930.0,2354.5,550.0,2393.0,1087.25,969.0,1708.0,3211.0,1582.5,1613.0,1781.667,1397.0,3724.0,14513.333,10350.0,1241.0,34916.668,22935.0,3697.0,1556.0,4117.0,1800.0,3304.0
2021-02-22,992.5,112.74,5250.0,994.167,1668.0,5517.0,3520.0,1936.5,2240.5,563.3,2396.0,1107.25,986.8,1695.5,3250.0,1590.5,1612.0,1783.667,1400.667,3748.0,15433.333,10530.0,1254.333,34966.668,22100.0,3687.0,1588.5,4199.0,1779.0,3261.0
2021-02-23,992.5,112.74,5250.0,994.167,1668.0,5517.0,3520.0,1936.5,2240.5,563.3,2396.0,1107.25,986.8,1695.5,3250.0,1590.5,1612.0,1783.667,1400.667,3748.0,15433.333,10530.0,1254.333,34966.668,22100.0,3687.0,1588.5,4199.0,1779.0,3261.0
2021-02-24,996.333,111.76,5050.0,1006.667,1607.0,5260.0,3564.0,1929.0,2252.5,560.5,2265.0,1127.5,992.4,1687.5,3191.0,1521.0,1578.2,1750.667,1425.0,3585.0,15010.0,9982.0,1255.0,35666.668,21230.0,3605.0,1581.0,4176.0,1762.0,3173.0
2021-02-25,1008.667,111.44,4994.0,1014.0,1667.5,5557.0,3558.0,1948.0,2280.0,568.1,2314.0,1162.0,1030.2,1691.5,3230.0,1553.5,1603.6,1790.0,1389.333,3625.0,15233.333,10365.0,1270.333,36516.668,21730.0,3610.0,1593.0,4314.0,1772.5,3179.0
2021-02-26,970.5,110.32,4763.0,1001.0,1597.0,5268.0,3482.0,1925.0,2230.0,558.0,2224.0,1131.75,975.2,1645.0,3168.0,1536.0,1574.6,1751.0,1345.667,3470.0,14516.667,9895.0,1247.333,35000.0,20720.0,3582.0,1559.0,4161.0,1674.0,3010.0
2021-03-01,1006.0,112.48,4769.0,1005.667,1649.5,5324.0,3476.0,1929.5,2295.0,562.0,2281.0,1144.5,1017.8,1644.0,3292.0,1561.5,1585.0,1785.667,1404.333,3569.0,14820.0,10435.0,1263.333,35950.0,21405.0,3613.0,1574.0,4192.0,1710.5,3095.0
2021-03-02,998.0,111.18,4657.0,997.833,1651.5,5360.0,3432.0,1905.5,2300.0,561.5,2269.0,1125.0,1007.2,1627.5,3313.0,1561.5,1584.6,1775.0,1365.333,3557.0,14710.0,10380.0,1255.667,34900.0,21275.0,3676.0,1562.5,4191.0,1717.5,3103.0
2021-03-03,1033.667,110.52,4610.0,1025.0,1695.25,5345.0,3481.0,1906.0,2370.0,566.0,2266.0,1155.25,1029.6,1629.5,3361.0,1526.0,1594.2,1792.667,1397.333,3485.0,14530.0,10600.0,1267.667,34983.332,21360.0,3793.0,1561.0,4309.0,1733.5,3093.0
2021-03-04,1017.333,108.88,4453.0,1011.667,1708.0,5208.0,3440.0,1904.0,2330.0,566.0,2209.0,1137.25,1030.8,1612.5,3346.0,1534.0,1584.4,1804.667,1396.333,3450.0,14176.667,10050.0,1270.667,33076.668,21150.0,3780.0,1561.5,4319.0,1718.0,3033.0
2021-03-05,1033.667,110.46,4504.0,1012.333,1689.75,5159.0,3450.0,1935.0,2324.5,565.0,2243.0,1143.0,1049.0,1639.0,3329.0,1525.5,1593.8,1794.0,1418.0,3498.0,13826.667,10055.0,1277.0,31956.666,21815.0,3758.0,1566.0,4368.0,1734.0,3095.0
2021-03-08,1050.0,110.44,4462.0,1015.0,1698.25,5122.0,3431.0,1974.5,2400.0,581.0,2204.0,1142.5,1055.6,1675.5,3383.0,1485.0,1592.2,1860.667,1429.333,3497.0,13670.0,9818.0,1304.333,31426.666,21395.0,3905.0,1575.5,4303.0,1772.0,3105.0
2021-03-09,1088.667,111.52,4414.0,1047.0,1726.5,5081.0,3541.0,2020.0,2447.5,591.7,2162.0,1168.0,1054.2,1686.5,3414.0,1520.5,1637.8,1900.333,1481.0,3466.0,13626.667,10130.0,1332.0,31340.0,21855.0,3949.0,1598.5,4439.0,1836.5,3180.0
2021-03-10,1072.667,113.1,4505.0,1048.333,1763.75,5251.0,3531.0,2027.5,2399.5,591.5,2200.0,1155.25,1046.0,1744.5,3439.0,1569.5,1625.6,1877.333,1461.333,3502.0,13550.0,10120.0,1320.667,30583.334,21930.0,3997.0,1597.5,4472.0,1852.0,3200.0
2021-03-11,1064.0,112.52,4519.0,1046.667,1774.75,5266.0,3445.0,2007.0,2363.0,593.3,2202.0,1165.5,1045.6,1734.0,3404.0,1611.5,1618.2,1857.0,1443.333,3507.0,13470.0,10290.0,1328.333,31610.0,22045.0,4004.0,1598.0,4357.0,1825.5,3161.0
2021-03-12,1073.333,113.32,4517.0,1063.667,1811.5,5446.0,3455.0,2020.5,2396.0,594.6,2266.0,1191.25,1071.0,1739.5,3475.0,1624.5,1629.0,1849.0,1445.0,3685.0,14073.333,10635.0,1332.0,31566.666,22975.0,4014.0,1605.0,4392.0,1813.0,3223.0
2021-03-15,1106.667,113.84,4553.0,1073.0,1840.5,5424.0,3481.0,2034.0,2409.0,619.1,2280.0,1193.75,1080.8,1755.0,3510.0,1601.0,1668.0,1840.0,1478.667,3637.0,13853.333,10370.0,1379.333,31796.666,22500.0,4102.0,1650.0,4405.0,1827.0,3212.0
2021-03-16,1112.333,115.18,4540.0,1068.333,1843.25,5436.0,3559.0,2056.0,2361.0,614.5,2317.0,1188.25,1077.8,1782.0,3525.0,1611.5,1653.8,1836.667,1485.667,3631.0,14066.667,10620.0,1361.333,31730.0,22780.0,4150.0,1633.5,4391.0,1829.5,3262.0
2021-03-17,1097.333,116.36,4571.0,1067.667,1872.75,5399.0,3513.0,2064.0,2325.5,615.3,2315.0,1191.0,1082.0,1761.5,3538.0,1625.0,1661.6,1850.333,1477.333,3666.0,14033.333,10400.0,1364.0,32000.0,22980.0,4255.0,1639.5,4347.0,1813.0,3320.0
2021-03-18,1107.667,117.1,4577.0,1071.667,1937.5,5504.0,3511.0,2084.5,2374.5,647.0,2326.0,1194.0,1079.0,1765.0,3555.0,1650.5,1730.0,1878.667,1472.667,3761.0,14416.667,10220.0,1420.0,32310.0,23285.0,4259.0,1689.5,4483.0,1804.0,3408.0
2021-03-19,1157.0,117.44,4558.0,1070.333,1933.0,5343.0,3538.0,2125.5,2344.5,659.4,2311.0,1186.0,1086.2,1750.0,3525.0,1605.5,1728.8,1891.333,1500.0,3728.0,14043.333,9969.0,1447.667,30340.0,23150.0,4274.0,1713.0,4444.0,1804.5,3347.0
2021-03-22,1115.0,117.88,4456.0,1092.333,1837.5,5174.0,3593.0,2122.0,2358.5,653.9,2292.0,1192.25,1081.6,1744.5,3573.0,1623.5,1672.4,1786.333,1487.667,3655.0,13833.333,9864.0,1434.0,28963.334,22220.0,4306.0,1701.5,4406.0,1787.5,3230.0
2021-03-23,1099.667,118.62,4420.0,1075.667,1808.0,5092.0,3483.0,2109.0,2313.5,632.7,2306.0,1189.75,1059.4,1753.0,3519.0,1620.0,1660.8,1786.667,1506.0,3654.0,14040.0,9775.0,1401.0,28933.334,21580.0,4261.0,1679.5,4395.0,1761.0,3244.0
2021-03-24,1082.0,116.58,4318.0,1049.333,1776.25,5039.0,3354.0,2084.0,2252.0,604.5,2245.0,1156.75,1038.6,1725.0,3441.0,1607.5,1624.0,1797.0,1438.667,3612.0,14750.0,9340.0,1345.333,27913.334,21020.0,4178.0,1617.5,4296.0,1691.5,3149.0
2021-03-25,1092.0,118.84,4367.0,1066.333,1788.25,5241.0,3399.0,2113.0,2271.5,619.5,2243.0,1174.0,1066.6,1772.0,3512.0,1623.5,1631.4,1820.667,1478.333,3669.0,14530.0,9075.0,1380.333,28300.0,21755.0,4169.0,1650.0,4383.0,1688.5,3163.0
2021-03-26,1101.333,119.7,4461.0,1079.0,1832.75,5287.0,3454.0,2125.5,2330.5,630.1,2287.0,1190.75,1079.4,1808.5,3558.0,1631.5,1671.8,1826.667,1510.333,3745.0,14756.667,9238.0,1405.0,28550.0,21830.0,4204.0,1674.5,4496.0,1718.0,3265.0
2021-03-29,1107.667,119.8,4531.0,1091.667,1819.75,5358.0,3454.0,2164.5,2305.5,618.5,2327.0,1194.75,1069.2,1803.0,3616.0,1643.0,1693.0,1835.667,1528.333,3812.0,15246.667,9080.0,1390.0,28796.666,22440.0,4162.0,1671.0,4554.0,1742.5,3298.0
2021-03-30,1103.667,118.2,4495.0,1060.0,1821.25,5365.0,3421.0,2160.0,2312.0,615.5,2299.0,1165.5,1079.6,1747.0,3577.0,1628.0,1672.4,1781.667,1528.0,3788.0,15516.667,9172.0,1376.667,29710.0,22335.0,4073.0,1655.0,4630.0,1731.5,3301.0
2021-03-31,1106.333,113.68,4489.0,1043.333,1836.75,5237.0,3310.0,2125.0,2291.0,591.7,2319.0,1151.0,1000.8,1697.5,3587.0,1600.0,1723.2,1755.0,1487.667,3722.0,15596.667,9330.0,1335.667,29376.666,22320.0,3985.0,1599.0,4475.0,1702.0,3225.0
2021-04-01,1100.0,114.5,4510.0,1023.333,1777.5,5503.0,3287.0,2097.5,2275.5,595.1,2330.0,1123.25,985.2,1718.5,3568.0,1612.0,1684.6,1765.333,1498.333,3779.0,16326.667,9391.0,1321.333,29320.0,22500.0,4085.0,1595.0,4382.0,1702.5,3155.0
2021-04-02,1091.0,114.08,4579.0,1012.667,1810.25,5609.0,3260.0,2076.0,2265.5,592.5,2440.0,1112.25,989.4,1730.5,3507.0,1626.0,1692.4,1755.0,1510.667,3832.0,16816.666,9787.0,1309.0,30156.666,22945.0,4041.0,1582.0,4407.0,1713.5,3112.0
2021-04-05,1106.333,114.94,4584.0,1043.333,1843.25,5576.0,3324.0,2091.0,2270.5,610.6,2466.0,1164.0,980.2,1760.5,3578.0,1638.5,1692.2,1774.0,1517.667,3838.0,16876.666,9993.0,1351.0,30866.666,22705.0,4024.0,1626.5,4410.0,1719.0,3161.0
2021-04-06,1076.0,113.36,4464.0,1031.667,1806.5,5565.0,3279.0,2072.0,2213.5,598.0,2416.0,1162.75,987.8,1733.0,3540.0,1647.5,1673.2,1746.333,1484.333,3861.0,16493.334,9881.0,1320.667,30403.334,22560.0,3894.0,1580.5,4369.0,1667.5,3065.0
2021-04-07,1086.333,114.04,4388.0,1037.667,1814.75,5536.0,3216.0,2088.5,2206.0,597.0,2433.0,1171.25,1009.2,1740.5,3590.0,1681.0,1697.4,1737.667,1512.667,3802.0,16416.666,10000.0,1326.0,29830.0,22505.0,3826.0,1580.0,4431.0,1654.0,3001.0
2021-04-08,1079.0,111.28,4362.0,1022.0,1794.5,5598.0,3146.0,2049.0,2207.5,582.0,2380.0,1150.5,1000.4,1726.5,3533.0,1666.0,1683.6,1743.333,1474.667,3875.0,16616.666,10000.0,1295.0,30326.666,22610.0,3708.0,1556.0,4388.0,1630.0,2941.5
2021-04-09,1071.667,113.92,4358.0,1015.333,1778.5,5619.0,3168.0,2075.5,2314.5,582.6,2446.0,1145.0,1027.0,1745.0,3495.0,1669.5,1683.6,1735.333,1437.333,3942.0,16576.666,9950.0,1291.0,29296.666,22775.0,3750.0,1560.0,4397.0,1636.5,2990.0
2021-04-12,1076.333,114.46,4324.0,1022.667,1776.5,5520.0,3197.0,2090.0,2257.0,583.1,2435.0,1146.5,1018.8,1735.5,3487.0,1654.0,1687.0,1727.0,1455.333,3818.0,16483.334,10030.0,1294.667,29103.334,22735.0,3754.0,1551.0,4391.0,1640.0,2976.5
2021-04-13,1096.667,112.88,4333.0,1021.333,1794.75,5522.0,3145.0,2081.0,2308.5,586.5,2436.0,1151.5,1049.8,1730.5,3476.0,1637.5,1701.4,1760.333,1484.667,3802.0,16483.334,10110.0,1293.667,30240.0,22805.0,3716.0,1543.5,4377.0,1661.5,2986.5
2021-04-14,1095.667,113.1,4288.0,1010.333,1764.75,5483.0,3180.0,2080.0,2315.0,583.8,2438.0,1141.5,1028.2,1713.5,3477.0,1617.0,1697.0,1778.333,1478.333,3795.0,16636.666,9960.0,1283.0,29916.666,22695.0,3701.0,1538.5,4405.0,1646.0,2978.0
2021-04-15,1110.0,114.24,4277.0,1014.333,1810.5,5434.0,3164.0,2085.0,2293.0,591.6,2441.0,1150.0,1024.2,1724.0,3463.0,1622.0,1712.8,1788.667,1558.333,3777.0,16313.333,10150.0,1303.333,29933.334,22555.0,3715.0,1560.0,4436.0,1653.5,3015.0
2021-04-16,1108.667,114.64,4320.0,1022.333,1796.5,5451.0,3185.0,2089.0,2314.0,590.3,2416.0,1154.0,1034.2,1722.0,3483.0,1644.0,1706.0,1819.0,1515.667,3799.0,16373.333,10080.0,1295.0,30076.666,22665.0,3704.0,1556.5,4435.0,1648.0,3005.0
2021-04-19,1116.667,112.82,4288.0,1019.0,1823.0,5484.0,3123.0,2115.0,2323.5,589.9,2398.0,1155.0,1038.4,1712.5,3482.0,1651.0,1704.4,1800.333,1512.0,3875.0,16683.334,10005.0,1292.0,29780.0,22995.0,3706.0,1542.5,4459.0,1654.5,2983.0
2021-04-20,1091.333,112.12,4255.0,1004.0,1782.5,5348.0,3082.0,2077.0,2261.0,585.0,2373.0,1138.25,1011.2,1683.5,3434.0,1627.0,1683.6,1778.333,1518.667,3807.0,16300.0,9821.0,1275.667,29133.334,22010.0,3674.0,1533.5,4406.0,1653.5,2921.5
2021-04-21,1063.0,111.1,4230.0,997.333,1719.5,5166.0,3039.0,2065.0,2163.5,571.3,2315.0,1131.5,994.6,1678.0,3406.0,1561.5,1642.4,1757.0,1485.0,3740.0,15810.0,9922.0,1247.333,28560.0,21630.0,3606.0,1505.5,4330.0,1633.5,2954.5
2021-04-22,1084.0,111.82,4388.0,1004.333,1755.75,5283.0,3049.0,2083.5,2261.0,570.4,2344.0,1135.75,1024.2,1687.0,3466.0,1623.0,1673.6,1787.667,1506.667,3869.0,16533.334,10100.0,1253.333,29273.334,22150.0,3708.0,1510.0,4433.0,1670.0,3036.0
2021-04-23,1077.667,112.16,4337.0,1002.667,1733.75,5122.0,3126.0,2077.5,2285.0,572.2,2368.0,1136.0,1029.2,1668.0,3454.0,1640.5,1655.4,1769.333,1503.667,3816.0,16293.333,10005.0,1254.0,29163.334,21945.0,3683.0,1512.5,4494.0,1672.0,3075.0
2021-04-26,1096.667,111.14,4242.0,1004.0,1737.25,5156.0,3272.0,2074.0,2268.5,572.5,2340.0,1134.75,1035.8,1659.0,3430.0,1618.0,1653.0,1763.0,1506.667,3831.0,16353.333,10135.0,1255.667,29406.666,22110.0,3663.0,1542.5,4467.0,1649.0,3009.0
2021-04-27,1075.667,110.4,4204.0,990.833,1709.75,5083.0,3232.0,2053.0,2236.5,575.6,2290.0,1116.25,1015.8,1659.0,3379.0,1598.0,1634.4,1760.667,1489.0,3725.0,16363.333,10040.0,1266.667,29780.0,22145.0,3643.0,1541.0,4418.0,1597.0,2905.0
2021-04-28,1088.333,113.18,4143.0,995.667,1821.25,5186.0,3089.0,2060.5,2249.5,583.7,2362.0,1119.75,1022.0,1666.5,3362.0,1619.0,1659.8,1772.667,1507.0,3716.0,16453.334,9891.0,1277.333,29910.0,22770.0,3614.0,1553.5,4462.0,1614.0,2815.0
2021-04-29,1088.333,113.18,4143.0,995.667,1821.25,5186.0,3089.0,2060.5,2249.5,583.7,2362.0,1119.75,1022.0,1666.5,3362.0,1619.0,1659.8,1772.667,1507.0,3716.0,16453.334,9891.0,1277.333,29910.0,22770.0,3614.0,1553.5,4462.0,1614.0,2815.0
2021-04-30,1077.333,110.2,4101.0,1006.667,1764.75,5035.0,3197.0,2044.0,2247.5,578.0,2180.0,1151.75,1076.2,1653.0,3408.0,1740.5,1625.4,1743.333,1566.333,3690.0,16106.667,9885.0,1267.333,29903.334,21930.0,3635.0,1535.0,4377.0,1640.5,2787.0
2021-05-03,1077.333,110.2,4101.0,1006.667,1764.75,5035.0,3197.0,2044.0,2247.5,578.0,2180.0,1151.75,1076.2,1653.0,3408.0,1740.5,1625.4,1743.333,1566.333,3690.0,16106.667,9885.0,1267.333,29903.334,21930.0,3635.0,1535.0,4377.0,1640.5,2787.0
2021-05-04,1077.333,110.2,4101.0,1006.667,1764.75,5035.0,3197.0,2044.0,2247.5,578.0,2180.0,1151.75,1076.2,1653.0,3408.0,1740.5,1625.4,1743.333,1566.333,3690.0,16106.667,9885.0,1267.333,29903.334,21930.0,3635.0,1535.0,4377.0,1640.5,2787.0
2021-05-05,1077.333,110.2,4101.0,1006.667,1764.75,5035.0,3197.0,2044.0,2247.5,578.0,2180.0,1151.75,1076.2,1653.0,3408.0,1740.5,1625.4,1743.333,1566.333,3690.0,16106.667,9885.0,1267.333,29903.334,21930.0,3635.0,1535.0,4377.0,1640.5,2787.0
2021-05-06,1106.0,111.64,4189.0,1052.0,1788.75,5240.0,3245.0,2088.0,2310.5,602.2,2143.0,1228.0,1078.2,1667.5,3496.0,1719.5,1672.6,1765.333,1590.667,3723.0,16250.0,10040.0,1312.0,30930.0,22500.0,3650.0,1590.0,4508.0,1666.5,2845.5
2021-05-07,1120.0,113.86,4110.0,1010.333,1772.0,5300.0,3248.0,2140.0,2272.0,603.3,2094.0,1248.0,1093.8,1689.5,3506.0,1676.0,1672.8,1806.667,1619.667,3680.0,16636.666,10000.0,1317.667,30703.334,22590.0,3675.0,1610.5,4541.0,1685.0,2815.5
2021-05-10,1143.667,114.16,4171.0,1003.667,1818.5,5316.0,3254.0,2147.5,2279.0,607.9,2156.0,1269.75,1076.8,1720.0,3564.0,1677.5,1701.2,1824.0,1567.667,3715.0,16686.666,10170.0,1323.333,29220.0,23115.0,3730.0,1622.5,4628.0,1722.0,2922.5
2021-05-11,1110.667,114.64,4084.0,997.833,1772.0,5105.0,3204.0,2149.5,2191.5,597.5,2080.0,1253.0,1053.8,1709.0,3484.0,1669.0,1668.2,1783.667,1549.333,3603.0,16000.0,9508.0,1308.667,29013.334,22020.0,3722.0,1618.5,4569.0,1680.0,2782.5
2021-05-12,1095.333,111.92,3987.0,968.167,1761.5,4943.0,3150.0,2148.0,2139.0,595.9,2060.0,1213.25,1076.4,1688.0,3309.0,1634.5,1704.6,1809.333,1530.667,3511.0,15493.333,9180.0,1306.0,29016.666,20935.0,3690.0,1600.0,4602.0,1663.5,2721.0
2021-05-13,1098.0,113.96,3908.0,960.333,1775.0,4863.0,3077.0,2150.0,2050.0,599.2,1997.8,1194.25,1050.0,1689.0,3271.0,1613.0,1678.4,1789.333,1606.667,3510.0,14766.667,8467.0,1321.667,28073.334,20925.0,3678.0,1594.0,4613.0,1665.0,2694.5
2021-05-14,1109.0,116.2,4120.0,978.333,1783.5,4998.0,3169.0,2177.5,2097.0,607.7,2045.0,1199.0,1076.8,1766.0,3299.0,1680.5,1695.6,1829.667,1647.333,3604.0,15470.0,8528.0,1333.667,28976.666,21305.0,3740.0,1617.5,4632.0,1674.0,2702.5
2021-05-17,1079.333,114.04,4078.0,977.833,1790.5,4915.0,3171.0,2171.5,2083.5,612.5,2066.0,1198.25,1076.8,1766.0,3293.0,1682.5,1729.6,1815.0,1596.667,3621.0,14900.0,8431.0,1319.333,28696.666,20970.0,3768.0,1660.0,4657.0,1688.5,2633.0
2021-05-18,1115.333,115.88,4111.0,986.333,1847.25,5051.0,3233.0,2179.5,2170.0,626.6,2064.0,1225.5,1097.0,1842.5,3307.0,1716.0,1763.8,1863.667,1635.333,3673.0,15093.333,8647.0,1345.0,29643.334,21510.0,3778.0,1685.0,4734.0,1687.0,2639.5
