Date,LSEG.L,VOD.L,BP.L,EXPN.L,IMB.L,AZN.L,LLOY.L,ULVR.L,SHEL.L,HSBA.L,CRH.L,GSK.L,CPG.L,BATS.L,AHT.L,FLTR.L,NG.L,RIO.L,RKT.L,NWG.L,SSE.L,AAL.L,STAN.L,BA.L,REL.L,BARC.L,TSCO.L,DGE.L,PRU.L,GLEN.L
2015-07-08,2404.0,229.1,423.2,1129.0,3163.0,4194.5,82.33,2969.881,1801.5,559.2,1754.0,1360.437,1119.041,3529.5,1038.0,5449.366,915.927,2484.5,5601.0,364.323,1550.0,825.648,936.664,460.9,1035.0,257.3,255.74,1868.0,1259.438,237.9
2015-07-09,2462.0,230.05,426.05,1157.0,3179.0,4222.0,83.56,3014.798,1804.5,564.0,1796.0,1379.073,1130.48,3564.5,1053.0,5601.959,923.891,2528.5,5739.0,369.492,1572.0,838.927,944.85,467.2,1051.0,261.15,260.933,1888.5,1297.54,240.95
2015-07-10,2546.0,235.7,427.0,1190.0,3260.0,4284.5,84.33,3081.105,1822.0,565.7,1846.0,1380.08,1149.2,3626.5,1050.0,5678.251,932.945,2539.5,5805.0,371.646,1600.0,842.638,958.937,473.9,1077.0,268.05,263.15,1925.5,1328.187,245.05
2015-07-13,2585.0,236.55,428.8,1204.0,3258.0,4331.0,85.3,3081.105,1818.0,575.2,1865.0,1396.702,1158.561,3617.0,1054.0,5814.655,928.472,2600.5,5828.0,378.646,1608.0,857.479,966.551,484.3,1085.0,273.7,269.167,1929.0,1351.379,250.4
2015-07-14,2602.0,237.9,429.15,1200.0,3273.0,4345.0,85.65,3101.424,1838.0,572.7,1862.0,1402.746,1168.96,3639.5,1069.0,5770.731,930.654,2580.5,5860.0,380.154,1626.0,848.984,971.31,483.0,1104.0,276.0,274.17,1942.0,1340.197,248.55
2015-07-15,2641.0,235.7,427.1,1202.0,3305.0,4343.5,85.66,3087.521,1824.5,573.3,1861.0,1392.672,1167.921,3653.0,1057.0,5756.864,936.109,2597.0,5904.0,383.923,1617.0,853.768,967.503,485.2,1103.0,278.05,274.993,1945.5,1341.854,245.2
2015-07-16,2672.0,238.0,422.0,1217.0,3325.0,4336.5,86.51,3113.188,1835.5,581.6,1882.0,1392.672,1174.161,3659.5,1078.0,5840.089,942.109,2622.5,5971.0,388.446,1620.0,869.293,977.497,485.4,1111.0,280.0,275.69,1949.5,1353.45,245.35
2015-07-17,2699.0,237.4,416.95,1222.0,3335.0,4315.0,87.4,3088.591,1814.0,580.2,1863.0,1381.087,1171.041,3651.0,1079.0,5981.126,936.654,2593.0,5954.0,387.908,1612.0,856.698,967.979,482.4,1108.0,280.1,276.197,1938.5,1353.036,243.1
2015-07-20,2685.0,239.0,416.6,1225.0,3328.0,4347.5,87.59,3092.869,1819.0,586.7,1862.0,1390.154,1170.0,3651.0,1068.0,6034.295,937.527,2591.0,5991.0,388.015,1618.0,846.836,977.021,481.6,1109.0,280.85,276.893,1931.5,1340.197,240.55
2015-07-21,2655.0,235.9,414.0,1218.0,3338.0,4335.5,87.65,3072.549,1836.0,586.4,1861.0,1382.598,1160.641,3659.5,1043.0,5994.994,927.272,2597.0,5962.0,389.092,1596.0,841.368,972.738,473.4,1108.0,283.15,280.693,1928.0,1312.035,241.05
2015-07-22,2637.0,232.6,406.6,1182.0,3280.0,4281.0,87.17,3057.577,1787.0,577.4,1876.0,1359.933,1147.12,3592.5,1007.0,6094.408,913.309,2502.5,5900.0,387.477,1587.0,794.305,947.8,469.8,1093.0,281.4,277.4,1917.0,1283.044,228.0
2015-07-23,2617.0,231.95,401.0,1184.0,3304.0,4293.5,86.29,3106.772,1784.0,579.2,1899.0,1366.984,1140.88,3579.5,974.5,6249.312,914.291,2488.0,5940.0,380.585,1507.0,787.373,931.525,464.9,1104.0,281.75,278.16,1907.0,1282.216,220.05
2015-07-24,2604.0,238.45,394.7,1185.0,3306.0,4253.5,85.36,3099.285,1755.5,569.4,1886.0,1348.348,1135.681,3550.0,940.0,6288.614,912.872,2400.5,5908.0,381.015,1504.0,759.643,921.341,461.9,1099.0,282.15,277.4,1860.0,1256.538,210.15
2015-07-27,2537.0,235.7,387.3,1149.0,3244.0,4190.5,84.82,3051.16,1735.5,564.1,1840.0,1342.808,1124.24,3512.0,937.5,6170.709,911.672,2394.0,5993.0,373.8,1503.0,754.37,923.91,458.7,1070.0,276.8,271.447,1819.5,1241.629,205.6
2015-07-28,2579.0,235.45,392.65,1155.0,3286.0,4170.0,85.14,3056.507,1740.0,573.4,1850.0,1338.275,1129.441,3551.5,955.5,6240.067,908.4,2406.0,6109.0,378.754,1507.0,777.804,923.815,460.7,1074.0,279.6,269.04,1819.0,1247.841,212.55
2015-07-29,2573.0,240.95,398.6,1180.0,3365.0,4191.0,85.6,3068.271,1764.5,576.5,1888.0,1384.613,1069.12,3680.5,965.5,6311.737,915.49,2454.0,6093.0,380.369,1506.0,794.403,934.856,469.6,1101.0,284.6,269.8,1839.5,1243.7,213.0
2015-07-30,2592.0,241.05,401.0,1176.0,3349.0,4319.5,86.02,3089.66,1839.0,577.1,1879.0,1399.22,1072.24,3740.0,964.0,6226.19,919.309,2456.5,6104.0,368.738,1510.0,786.69,935.713,473.1,1097.0,287.05,271.89,1811.0,1259.023,211.0
2015-07-31,2611.0,241.85,395.45,1201.0,3365.0,4320.0,83.2,3108.911,1840.0,579.7,1907.0,1406.271,1066.0,3801.0,981.5,6436.585,930.654,2486.5,6149.0,368.523,1515.0,792.06,932.952,480.2,1118.0,288.95,273.22,1789.5,1248.67,208.0
2015-08-03,2581.0,241.4,391.45,1204.0,3381.0,4342.0,83.07,3144.203,1832.0,581.3,1922.0,1410.301,1059.76,3785.0,965.0,6429.651,929.781,2432.5,6210.0,363.569,1519.0,760.62,927.146,476.1,1124.0,288.2,268.026,1797.0,1237.073,200.35
2015-08-04,2578.0,241.05,390.4,1203.0,3392.0,4385.0,82.47,3138.855,1830.5,582.2,1935.0,1411.308,1070.161,3821.0,950.0,6475.887,930.109,2470.5,6217.0,365.077,1519.0,765.99,906.683,474.0,1132.0,282.15,266.887,1790.0,1248.255,200.15
2015-08-05,2620.0,246.05,395.05,1216.0,3371.0,4424.5,82.9,3165.592,1861.0,594.6,1957.0,1429.441,1071.2,3828.5,966.0,6452.764,932.836,2567.5,6259.0,373.369,1528.0,779.269,908.682,473.5,1121.0,282.0,272.84,1821.0,1267.306,203.3
2015-08-06,2583.0,245.65,383.2,1199.0,3378.0,4412.5,83.3,3172.009,1873.5,590.4,1934.0,1467.72,1078.48,3830.0,955.5,6448.141,941.236,2575.5,6271.0,375.738,1540.0,757.104,892.882,471.5,1100.0,282.0,277.273,1838.0,1275.589,199.3
2015-08-07,2566.0,241.85,385.6,1191.0,3352.0,4320.5,82.13,3154.897,1885.5,587.7,1941.0,1460.669,1084.72,3805.0,956.0,6316.359,938.727,2587.5,6247.0,372.077,1542.0,781.612,881.746,471.5,1093.0,281.25,273.346,1827.0,1266.064,203.2
2015-08-10,2594.0,244.25,385.5,1197.0,3381.0,4358.0,81.3,3158.106,1879.5,584.1,1961.0,1468.224,1092.0,3822.5,969.0,6378.783,938.4,2635.0,6252.0,370.354,1552.0,789.326,872.799,473.1,1095.0,282.6,269.483,1829.5,1247.841,205.95
2015-08-11,2586.0,241.3,380.5,1174.0,3342.0,4341.0,81.08,3114.258,1867.0,577.4,1951.0,1448.077,1075.36,3774.0,975.0,6462.019,934.254,2553.5,6124.0,371.215,1548.0,756.519,863.376,467.5,1084.0,278.35,265.43,1808.5,1306.237,191.0
2015-08-12,2523.0,236.45,383.6,1155.0,3276.0,4288.5,80.16,2981.645,1877.5,563.6,1899.0,1429.441,1063.921,3707.5,978.0,6341.793,939.381,2554.5,5954.0,365.077,1546.0,751.832,838.439,460.0,1070.0,271.15,258.59,1775.0,1272.69,180.2
2015-08-13,2611.0,239.45,383.15,1157.0,3288.0,4273.5,79.45,3015.868,1821.5,561.0,1963.0,1422.893,1078.48,3731.0,951.0,6475.887,946.036,2459.0,5992.0,364.754,1547.0,746.852,828.159,467.2,1084.0,275.55,255.867,1762.0,1282.216,176.8
2015-08-14,2634.0,239.0,379.25,1160.0,3279.0,4247.5,80.1,3000.896,1797.0,558.0,1951.0,1412.819,1083.681,3721.0,952.0,6572.989,948.545,2462.5,5989.0,367.661,1538.0,738.943,822.354,468.3,1083.0,274.35,256.69,1775.5,1269.791,172.85
2015-08-17,2618.0,239.1,378.15,1162.0,3274.0,4278.0,80.0,2994.479,1793.0,557.6,1969.0,1420.878,1077.441,3726.5,952.0,6529.065,959.127,2445.0,5992.0,366.046,1536.0,737.381,811.408,468.8,1084.0,273.95,256.12,1772.0,1268.135,170.0
2015-08-18,2606.0,239.6,373.75,1158.0,3240.0,4310.0,80.28,2974.159,1764.0,556.0,1960.0,1413.323,1079.521,3709.0,950.0,6556.811,958.363,2412.0,5963.0,366.908,1523.0,724.395,807.791,467.8,1084.0,274.05,251.56,1767.0,1257.367,176.1
2015-08-19,2595.0,235.0,367.5,1130.0,3224.0,4240.0,78.91,2917.478,1729.0,540.6,1917.0,1388.643,1068.08,3657.0,911.5,6487.453,954.109,2323.0,5885.0,357.754,1512.0,692.662,786.185,459.5,1069.0,267.9,246.683,1745.0,1254.468,158.95
2015-08-20,2552.0,232.45,369.6,1122.0,3171.0,4185.5,78.36,2872.561,1738.5,535.2,1895.0,1380.584,1072.24,3582.5,912.5,6346.416,955.091,2361.0,5873.0,357.538,1506.0,723.028,775.525,456.9,1065.0,265.15,245.353,1740.0,1219.265,162.85
2015-08-21,2463.0,224.9,357.2,1090.0,3099.0,4054.0,75.85,2804.115,1686.0,521.2,1806.0,1334.245,1055.6,3499.5,892.0,6094.408,931.963,2315.0,5731.0,347.954,1490.0,715.51,742.498,444.7,1053.0,256.8,238.387,1684.5,1175.779,158.55
2015-08-24,2371.0,214.55,331.05,1049.0,2991.0,3903.5,73.46,2699.309,1579.0,487.75,1736.0,1291.433,1030.64,3355.5,883.0,5870.146,893.127,2154.5,5510.0,331.8,1400.0,644.622,709.089,432.0,1016.0,244.7,229.393,1640.0,1126.495,137.9
2015-08-25,2536.0,219.2,335.35,1088.0,3116.0,3970.0,76.68,2764.545,1619.0,507.1,1805.0,1305.536,1060.801,3425.0,922.5,6018.116,921.818,2244.5,5668.0,345.908,1444.0,667.568,709.089,444.9,1025.0,256.35,235.6,1673.0,1169.152,144.3
2015-08-26,2462.0,216.8,331.2,1064.0,3098.0,3922.5,76.08,2720.698,1575.0,496.2,1800.0,1283.877,1042.08,3405.5,902.0,7245.777,900.872,2200.0,5529.0,349.031,1420.0,648.626,673.207,436.8,1011.0,252.0,235.853,1658.5,1154.657,138.9
2015-08-27,2512.0,225.35,351.2,1091.0,3135.0,4084.0,77.68,2794.49,1653.5,519.7,1893.0,1340.793,1063.921,3465.0,937.5,7460.794,929.018,2349.0,5733.0,359.477,1460.0,709.163,720.511,445.9,1035.0,262.6,242.503,1695.0,1174.122,145.35
2015-08-28,2520.0,226.7,360.5,1109.0,3159.0,4120.0,77.38,2805.185,1695.0,518.7,1922.0,1350.363,1076.401,3479.0,945.5,7490.851,938.291,2388.0,5757.0,362.708,1471.0,723.516,728.125,452.2,1045.0,261.45,242.376,1730.0,1174.536,148.3
2015-08-31,2520.0,226.7,360.5,1109.0,3159.0,4120.0,77.38,2805.185,1695.0,518.7,1922.0,1350.363,1076.401,3479.0,945.5,7490.851,938.291,2388.0,5757.0,362.708,1471.0,723.516,728.125,452.2,1045.0,261.45,242.376,1730.0,1174.536,148.3
2015-09-01,2452.0,220.0,349.4,1075.0,3113.0,4033.5,75.56,2741.018,1638.0,499.0,1880.0,1304.528,1059.76,3391.0,917.0,7305.89,926.618,2271.0,5655.0,353.231,1462.0,668.252,689.292,444.6,1019.0,253.15,234.84,1691.0,1132.707,133.5
2015-09-02,2457.0,222.05,345.3,1075.0,3125.0,4117.0,75.86,2757.059,1631.0,498.8,1857.0,1329.208,1060.801,3392.5,988.0,7393.748,926.4,2266.5,5675.0,352.908,1461.0,667.666,683.105,445.4,1030.0,253.8,234.143,1703.5,1130.222,122.8
2015-09-03,2502.0,226.9,355.85,1096.0,3185.0,4247.5,76.92,2804.115,1659.5,506.7,1874.0,1348.348,1067.041,3450.5,1013.0,7386.814,936.654,2341.0,5796.0,360.123,1475.0,707.894,705.663,452.8,1060.0,257.3,240.096,1713.5,1156.314,130.95
2015-09-04,2431.0,223.05,337.9,1052.0,3133.0,4181.5,75.52,2749.573,1605.0,493.5,1849.0,1313.091,1053.521,3384.5,977.5,7231.909,920.727,2235.0,5697.0,347.308,1441.0,652.727,678.917,442.9,1043.0,250.9,235.536,1697.5,1116.555,123.15
2015-09-07,2456.0,225.65,336.0,1060.0,3165.0,4219.0,75.67,2769.893,1604.0,494.0,1875.0,1323.668,1052.48,3400.0,981.0,7250.409,928.145,2251.0,5717.0,349.569,1458.0,661.71,667.591,440.5,1050.0,253.0,235.536,1699.0,1127.737,131.8
2015-09-08,2493.0,227.2,340.2,1062.0,3200.0,4255.5,75.88,2778.448,1629.5,504.2,1916.0,1338.778,1060.801,3410.5,974.5,7197.23,937.091,2309.5,5716.0,353.231,1478.0,687.291,686.437,443.8,1060.0,258.5,239.4,1711.0,1147.616,137.6
2015-09-09,2514.0,229.6,342.5,1075.0,3265.0,4268.0,77.0,2808.393,1642.0,518.9,1943.0,1322.157,1079.521,3469.5,990.5,7019.203,942.109,2377.5,5795.0,356.785,1486.0,725.371,708.138,449.7,1074.0,262.5,242.186,1739.5,1182.819,144.2
2015-09-10,2523.0,227.1,335.3,1059.0,3270.0,4290.5,76.32,2745.295,1614.0,505.2,1919.0,1305.536,1067.041,3439.5,1018.0,6919.789,939.709,2365.0,5744.0,355.277,1466.0,700.082,679.203,443.2,1066.0,258.6,235.03,1728.5,1172.88,132.9
2015-09-11,2498.0,223.95,333.5,1045.0,3239.0,4285.5,75.78,2733.531,1612.0,504.3,1910.0,1304.528,1058.72,3424.0,1009.0,6991.458,927.6,2383.0,5706.0,353.985,1447.0,701.449,681.297,451.7,1054.0,258.45,229.71,1716.0,1157.97,133.8
2015-09-14,2480.0,221.25,332.0,1035.0,3254.0,4284.5,74.49,2726.045,1607.5,500.8,1885.0,1294.455,1051.441,3423.0,993.0,7194.919,922.145,2397.5,5668.0,350.431,1446.0,699.985,669.399,450.5,1054.0,254.5,226.036,1724.0,1146.788,127.9
2015-09-15,2471.0,218.45,338.7,1053.0,3272.0,4328.0,75.58,2758.129,1627.0,508.8,1913.0,1299.491,1048.321,3472.5,999.0,7127.873,922.254,2388.5,5689.0,354.2,1442.0,717.853,686.342,453.4,1057.0,259.65,224.2,1745.0,1175.365,128.05
2015-09-16,2425.0,219.15,345.85,1070.0,3352.0,4323.0,75.5,2822.296,1658.0,513.1,1908.0,1307.55,1058.72,3575.0,1013.0,7259.654,929.672,2395.5,5855.0,352.908,1453.0,731.62,699.667,451.8,1070.0,262.5,226.986,1777.5,1182.405,134.7
2015-09-17,2455.0,216.2,345.7,1064.0,3369.0,4270.5,74.3,2819.088,1644.5,502.5,1908.0,1298.988,1075.36,3578.0,1003.0,7340.569,927.927,2341.5,5863.0,351.077,1437.0,718.048,705.378,444.1,1073.0,260.45,223.25,1782.5,1166.667,132.15
2015-09-18,2392.0,216.75,333.45,1055.0,3325.0,4370.0,72.71,2797.699,1582.0,490.65,1873.0,1294.455,1073.281,3571.0,981.0,7439.993,928.581,2299.5,5796.0,343.431,1428.0,703.012,687.864,440.4,1065.0,253.25,221.223,1764.5,1133.949,126.0
2015-09-21,2444.0,217.4,333.55,1058.0,3354.0,4379.0,74.23,2810.532,1577.5,495.1,1862.0,1298.988,1070.161,3558.5,964.5,7421.493,932.836,2274.5,5839.0,344.077,1446.0,678.504,658.739,438.1,1068.0,254.9,223.566,1768.5,1143.061,119.0
2015-09-22,2350.0,211.9,325.2,1031.0,3320.0,4165.5,72.3,2728.184,1535.5,487.4,1806.0,1256.175,1052.48,3459.0,943.5,7400.682,929.018,2194.0,5703.0,335.246,1417.0,632.808,640.56,425.5,1052.0,246.65,213.053,1716.5,1119.454,106.35
2015-09-23,2395.0,216.0,329.45,1035.0,3399.0,4224.0,72.95,2760.268,1561.0,498.75,1833.0,1283.374,1066.0,3514.5,955.0,7456.172,940.363,2222.0,5850.0,337.4,1445.0,642.572,635.611,431.4,1070.0,248.2,213.497,1733.0,1131.879,109.1
2015-09-24,2384.0,212.4,322.9,1022.0,3465.0,4206.0,73.84,2714.281,1522.5,488.1,1759.0,1264.738,1058.72,3535.0,930.0,7396.059,948.109,2185.5,5804.0,334.6,1425.0,609.862,618.669,429.0,1077.0,246.45,209.19,1713.5,1112.828,98.61
2015-09-25,2462.0,217.65,333.3,1061.0,3514.0,4330.0,75.51,2834.06,1552.0,503.6,1823.0,1298.484,1083.681,3618.0,949.5,7500.096,971.891,2217.0,5990.0,343.538,1452.0,600.196,628.377,440.0,1108.0,254.95,212.103,1750.0,1153.0,97.22
2015-09-28,2406.0,207.2,323.05,1037.0,3440.0,4180.0,74.09,2789.143,1508.5,488.95,1759.0,1259.701,1063.921,3555.5,930.5,7490.851,979.636,2111.0,5902.0,333.415,1437.0,539.659,597.539,444.5,1106.0,245.2,210.52,1735.0,1123.595,68.62
2015-09-29,2363.0,204.35,326.2,1031.0,3334.0,4129.5,73.36,2783.796,1537.0,485.55,1700.0,1246.605,1055.6,3521.0,908.0,7456.172,982.8,2149.5,5820.0,332.338,1437.0,530.286,594.017,436.9,1095.0,239.0,216.98,1718.0,1102.06,80.25
2015-09-30,2419.0,208.45,334.0,1058.0,3413.0,4181.5,75.16,2872.561,1554.0,498.7,1741.0,1275.315,1095.12,3643.0,930.0,7678.123,1002.436,2210.0,5987.0,339.231,1496.0,537.901,609.912,447.7,1132.0,244.15,232.053,1770.5,1154.243,91.55
2015-10-01,2507.0,204.3,342.25,1075.0,3356.0,4161.0,75.22,2868.283,1587.0,503.0,1728.0,1277.33,1097.2,3588.5,923.0,7768.292,1003.2,2220.0,5975.0,343.754,1496.0,541.905,616.575,443.6,1119.0,247.15,225.783,1765.5,1155.071,91.02
2015-10-02,2528.0,206.15,351.45,1034.0,3369.0,4168.0,76.55,2889.672,1608.0,507.7,1711.0,1290.929,1094.08,3634.5,930.0,7745.169,1016.727,2242.0,6030.0,345.477,1524.0,540.538,634.564,445.2,1129.0,248.55,227.81,1782.5,1177.435,95.0
2015-10-05,2548.0,212.5,368.0,1072.0,3377.0,4247.5,77.27,2970.951,1689.5,521.3,1768.0,1322.157,1120.08,3679.5,966.5,7784.471,1019.345,2315.5,6102.0,354.092,1552.0,565.827,674.825,459.4,1142.0,256.2,236.296,1810.5,1228.79,115.0
2015-10-06,2554.0,213.55,378.1,1076.0,3426.0,4201.0,76.91,2981.645,1746.0,521.4,1774.0,1316.113,1121.12,3702.5,980.5,7550.963,1020.872,2314.0,6110.0,356.031,1547.0,589.944,679.679,461.1,1148.0,255.35,243.39,1819.0,1233.76,117.85
2015-10-07,2471.0,208.4,387.0,1084.0,3428.0,4112.0,76.68,2943.145,1786.0,528.7,1763.0,1293.951,1112.801,3726.0,986.5,7352.135,1011.272,2487.0,6012.0,356.785,1539.0,648.821,705.663,462.8,1134.0,255.75,249.533,1793.5,1258.195,124.0
2015-10-08,2451.0,210.0,388.95,1094.0,3467.0,4160.5,76.28,2963.465,1806.0,529.5,1765.0,1301.002,1111.76,3738.5,1001.0,7428.427,1019.672,2520.0,6028.0,356.246,1559.0,661.514,712.611,467.3,1142.0,254.75,255.55,1826.5,1257.781,120.65
2015-10-09,2423.0,211.95,391.6,1106.0,3455.0,4209.5,77.21,2979.506,1811.0,532.2,1763.0,1319.639,1116.96,3770.0,1045.0,7236.532,996.545,2599.5,6042.0,360.015,1557.0,709.358,748.779,469.0,1134.0,257.0,259.413,1831.0,1254.468,129.1
2015-10-12,2415.0,210.8,384.8,1104.0,3441.0,4176.5,75.9,3012.659,1791.5,531.6,1766.0,1315.609,1118.0,3763.5,1011.0,7162.551,991.527,2537.0,6089.0,353.554,1546.0,675.379,725.936,462.9,1132.0,256.55,255.676,1827.5,1254.882,121.15
2015-10-13,2387.0,209.95,382.75,1085.0,3456.0,4138.0,74.75,3019.076,1779.0,520.5,1782.0,1335.756,1104.48,3772.0,996.0,7174.108,991.636,2522.5,6094.0,348.061,1544.0,663.174,703.188,460.3,1130.0,251.4,245.796,1843.0,1239.558,118.05
2015-10-14,2375.0,204.15,377.65,1085.0,3440.0,4059.0,73.88,2983.784,1768.5,515.6,1734.0,1323.164,1088.88,3737.0,979.0,7190.296,989.672,2528.0,6035.0,345.908,1537.0,664.932,692.909,450.5,1126.0,246.05,243.77,1810.0,1209.739,120.0
2015-10-15,2475.0,207.1,379.65,1092.0,3466.0,4121.0,74.63,3090.73,1779.0,519.0,1758.0,1341.297,1104.48,3804.0,964.5,7144.051,1003.963,2513.0,6128.0,351.4,1554.0,661.026,709.089,453.1,1146.0,248.0,243.39,1834.0,1231.275,117.75
2015-10-16,2458.0,209.3,384.0,1086.0,3490.0,4146.0,75.2,3119.605,1808.0,521.0,1754.0,1355.903,1096.161,3830.0,949.5,7224.976,1012.8,2492.5,6112.0,351.077,1556.0,659.366,711.945,454.9,1152.0,250.8,249.47,1836.5,1261.508,116.0
2015-10-19,2462.0,208.4,377.25,1093.0,3488.0,4156.5,75.47,3123.883,1774.5,517.3,1726.0,1354.896,1114.88,3824.5,938.0,7275.833,1009.854,2440.0,6149.0,348.385,1554.0,610.741,698.905,450.9,1157.0,254.65,245.227,1847.0,1259.852,110.0
2015-10-20,2456.0,208.55,376.55,1090.0,3470.0,4024.5,75.58,3122.813,1771.5,515.6,1726.0,1346.334,1119.041,3799.0,941.0,7356.757,1016.181,2428.0,6144.0,348.061,1560.0,608.3,695.003,449.0,1157.0,252.6,239.527,1851.0,1250.326,113.5
2015-10-21,2437.0,208.05,380.95,1105.0,3502.0,3947.0,76.31,3139.925,1797.0,512.8,1791.0,1331.727,1130.48,3816.0,950.0,7338.257,1011.818,2426.0,6300.0,347.415,1563.0,590.334,686.532,453.1,1153.0,248.05,238.323,1843.0,1242.043,110.55
2015-10-22,2495.0,215.1,388.55,1102.0,3513.0,4011.0,76.73,3151.689,1787.0,505.6,1783.0,1346.837,1132.561,3823.0,987.0,7273.522,1013.891,2468.5,6310.0,347.738,1575.0,582.816,703.379,447.6,1157.0,250.65,238.45,1860.5,1247.427,117.1
2015-10-23,2547.0,218.0,388.1,1127.0,3499.0,4069.5,77.83,3152.758,1762.5,518.0,1823.0,1379.073,1144.0,3843.5,1012.0,7414.559,1018.909,2506.5,6249.0,355.385,1578.0,595.509,708.328,454.0,1174.0,251.25,241.426,1858.5,1271.448,119.15
2015-10-26,2530.0,216.6,384.4,1118.0,3495.0,4091.5,77.5,3146.342,1742.0,513.1,1792.0,1379.073,1144.0,3830.0,998.0,7377.569,1024.363,2487.5,6285.0,352.692,1578.0,576.958,702.427,453.8,1168.0,250.95,241.363,1878.5,1268.549,115.95
2015-10-27,2538.0,215.35,380.0,1111.0,3454.0,4075.0,77.4,3144.203,1709.5,511.5,1747.0,1377.562,1139.84,3793.5,981.5,7305.89,1017.818,2432.5,6294.0,350.108,1543.0,544.248,691.957,441.3,1158.0,250.85,234.587,1863.0,1254.468,112.05
2015-10-28,2559.0,217.3,391.0,1127.0,3500.0,4179.5,74.0,3165.592,1738.0,515.3,1801.0,1430.952,1156.48,3893.0,1002.0,7400.682,1020.654,2415.0,6350.0,351.508,1555.0,549.716,707.567,442.5,1160.0,253.15,239.083,1869.5,1269.791,115.45
2015-10-29,2561.0,216.1,391.7,1116.0,3520.0,4196.5,74.22,3139.925,1711.5,512.8,1765.0,1414.33,1162.72,3890.5,989.0,7428.427,1011.163,2357.5,6418.0,345.369,1520.0,524.329,688.435,439.0,1163.0,237.25,235.156,1885.5,1258.609,110.8
2015-10-30,2545.0,214.25,386.4,1108.0,3499.0,4150.5,73.73,3093.938,1690.0,507.6,1781.0,1415.338,1163.76,3859.5,1000.0,7460.794,1008.872,2358.5,6344.0,342.031,1515.0,533.703,686.627,440.3,1162.0,232.0,232.18,1878.5,1258.195,112.5
2015-11-02,2558.0,214.9,388.25,1114.0,3497.0,4156.0,75.0,3074.688,1707.0,503.5,1809.0,1407.279,1126.321,3820.0,1022.0,7375.257,1007.127,2321.5,6288.0,347.954,1519.0,531.457,679.203,443.9,1158.0,236.05,233.003,1869.0,1266.064,115.6
2015-11-03,2546.0,215.4,403.25,1126.0,3505.0,4162.5,74.47,3069.341,1757.5,504.9,1790.0,1386.628,1128.401,3842.0,1037.0,7398.37,1000.036,2347.5,6290.0,346.231,1529.0,548.642,633.898,444.0,1162.0,233.5,233.89,1876.0,1281.802,119.45
2015-11-04,2515.0,217.25,402.05,1144.0,3515.0,4127.5,73.85,3072.549,1757.0,519.1,1800.0,1398.716,1112.801,3857.0,1035.0,7398.37,1006.581,2370.5,6318.0,350.323,1539.0,565.436,636.943,447.7,1163.0,232.35,239.02,1894.0,1298.782,125.85
2015-11-05,2560.0,216.55,390.45,1113.0,3503.0,4247.0,72.9,3080.035,1719.0,516.9,1796.0,1396.198,1111.76,3860.0,1017.0,7541.718,1011.6,2299.0,6350.0,336.0,1534.0,521.986,596.777,437.9,1170.0,228.15,233.066,1897.0,1276.004,121.5
2015-11-06,2597.0,216.2,386.5,1115.0,3505.0,4226.0,73.74,3056.507,1712.0,527.8,1861.0,1394.687,1114.88,3810.0,1017.0,7525.53,975.49,2282.0,6267.0,343.862,1492.0,513.003,585.07,445.0,1161.0,232.4,231.673,1882.5,1279.731,115.85
2015-11-09,2583.0,214.45,382.6,1104.0,3454.0,4158.5,73.0,3012.659,1700.5,527.6,1820.0,1377.562,1100.321,3773.0,1016.0,7532.474,977.454,2291.0,6186.0,344.185,1469.0,503.825,582.215,441.2,1155.0,234.05,226.163,1865.5,1283.873,109.7
2015-11-10,2540.0,222.8,382.5,1187.0,3471.0,4156.0,72.96,3004.104,1686.0,523.4,1782.0,1375.547,1094.08,3779.5,999.5,7671.189,991.963,2318.5,6160.0,336.323,1492.0,480.147,570.698,438.0,1149.0,230.6,221.983,1872.0,1233.76,105.05
2015-11-11,2542.0,224.45,377.9,1214.0,3501.0,4202.0,73.45,3040.465,1656.5,523.7,1791.0,1383.606,1100.321,3784.5,1011.0,7863.084,989.236,2307.0,6295.0,336.0,1444.0,481.124,565.178,438.3,1171.0,232.1,220.4,1899.5,1249.498,103.85
2015-11-12,2535.0,221.6,367.25,1193.0,3475.0,4075.0,72.54,2992.34,1584.5,521.0,1753.0,1341.297,1086.801,3724.5,990.0,7976.366,999.272,2238.0,6265.0,333.846,1441.0,439.285,554.042,455.0,1165.0,225.7,217.486,1883.0,1235.002,95.92
2015-11-13,2491.0,220.4,364.5,1179.0,3454.0,4094.0,72.74,2945.284,1568.0,513.2,1777.0,1322.157,1068.08,3705.5,983.5,7987.932,990.763,2244.0,6169.0,332.015,1434.0,445.436,546.522,453.6,1147.0,225.1,211.533,1848.5,1215.952,93.11
2015-11-16,2497.0,221.25,368.65,1185.0,3589.0,4258.0,72.68,2949.562,1576.0,511.3,1782.0,1323.668,1071.2,3741.0,990.5,7976.366,995.018,2221.0,6216.0,332.123,1438.0,443.288,548.045,464.7,1147.0,224.4,210.52,1847.0,1217.608,89.54
2015-11-17,2550.0,225.55,378.55,1193.0,3600.0,4397.0,73.84,3015.868,1618.0,519.2,1801.0,1355.4,1090.96,3812.0,1021.0,8008.733,1009.418,2214.0,6327.0,334.923,1465.0,420.831,554.327,473.8,1170.0,227.45,214.066,1888.0,1253.639,88.83
